Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40176600,09/02/2018 02:58:33 AM,,DOT,Department of Transportation,Street Sign - Damaged,Stop,Street,11357,,,,,,,LATLONG,WHITESTONE,,N/A,Open,09/09/2018 02:58:33 AM,The Department of Transportation will repair or replace the Stop sign within 3 business days or make a determination that the work is not necessary. Please note your Service Request number for future reference.,,07 QUEENS,,QUEENS,1034854,223178,MOBILE,Unspecified,QUEENS,,,,,,,,40.77910346014107,-73.8172821681328,"(40.77910346014107, -73.8172821681328)"
40172452,09/02/2018 02:58:59 AM,09/02/2018 07:04:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10302,60 HARRISON AVENUE,HARRISON AVENUE,FABER STREET,SHARPE AVENUE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,09/02/2018 10:58:59 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 07:04:07 AM,01 STATEN ISLAND,5010810023,STATEN ISLAND,946367,171304,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.636785484605255,-74.13649385348492,"(40.636785484605255, -74.13649385348492)"
40171416,09/02/2018 02:59:19 AM,09/02/2018 04:45:33 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11385,,,,,70 AVENUE,68 PLACE,INTERSECTION,RIDGEWOOD,,Precinct,Closed,09/02/2018 10:59:19 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 04:45:33 AM,05 QUEENS,,QUEENS,1016086,196223,PHONE,Unspecified,QUEENS,,,,,,,,40.70520629808168,-73.88517599390201,"(40.70520629808168, -73.88517599390201)"
40173371,09/02/2018 02:59:45 AM,09/02/2018 07:46:47 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11358,43-38 164 STREET,164 STREET,43 AVENUE,45 AVENUE,,,ADDRESS,FLUSHING,,Precinct,Closed,09/02/2018 10:59:45 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 07:46:47 AM,07 QUEENS,4054210050,QUEENS,1038967,215330,MOBILE,Unspecified,QUEENS,,,,,,,,40.75753828822104,-73.80249513875107,"(40.75753828822104, -73.80249513875107)"
40176097,09/02/2018 03:00:21 AM,09/02/2018 04:45:34 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11413,219-18 134 ROAD,134 ROAD,219 STREET,220 STREET,,,ADDRESS,SPRINGFIELD GARDENS,,Precinct,Closed,09/02/2018 11:00:21 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 04:45:34 AM,13 QUEENS,4130990060,QUEENS,1053425,186524,PHONE,Unspecified,QUEENS,,,,,,,,40.67837176693549,-73.75060425352548,"(40.67837176693549, -73.75060425352548)"
40171310,09/02/2018 03:01:40 AM,09/02/2018 05:21:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,713 FOUNTAIN AVENUE,FOUNTAIN AVENUE,WORTMAN AVENUE,COZINE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:01:40 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 05:21:07 AM,05 BROOKLYN,3045460046,BROOKLYN,1020598,180808,PHONE,Unspecified,BROOKLYN,,,,,,,,40.662878304386865,-73.86898558425436,"(40.662878304386865, -73.86898558425436)"
40174090,09/02/2018 03:01:42 AM,09/02/2018 07:13:16 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691,32-13 HEALY AVENUE,HEALY AVENUE,BAY 32 STREET,BAY 32 PLACE,,,ADDRESS,FAR ROCKAWAY,,Precinct,Closed,09/02/2018 11:01:42 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 07:13:16 AM,14 QUEENS,4157490196,QUEENS,1048442,159204,MOBILE,Unspecified,QUEENS,,,,,,,,40.603422026378865,-73.76882924660718,"(40.603422026378865, -73.76882924660718)"
40171506,09/02/2018 03:01:58 AM,09/02/2018 03:10:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11211,,,,,SOUTH    2 STREET,UNION AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,09/02/2018 11:01:58 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 03:10:01 AM,01 BROOKLYN,,BROOKLYN,997882,197640,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70914239819131,-73.95083010073871,"(40.70914239819131, -73.95083010073871)"
40172996,09/02/2018 03:02:05 AM,09/02/2018 07:20:23 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10468,2410 WALTON AVENUE,WALTON AVENUE,EAST 184 STREET,EAST FORDHAM ROAD,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 11:02:05 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/02/2018 07:20:23 AM,05 BRONX,2031840026,BRONX,1011630,253072,MOBILE,Unspecified,BRONX,,,,,,,,40.861256451237544,-73.90101589651958,"(40.861256451237544, -73.90101589651958)"
40170976,09/02/2018 03:02:19 AM,09/02/2018 06:35:31 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11428,93-32 214 PLACE,214 PLACE,93 AVENUE,94 AVENUE,,,ADDRESS,QUEENS VILLAGE,,Precinct,Closed,09/02/2018 11:02:19 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 06:35:31 AM,13 QUEENS,4106150014,QUEENS,1055119,201405,ONLINE,Unspecified,QUEENS,,,,,,,,40.719203066378334,-73.74434034888016,"(40.719203066378334, -73.74434034888016)"
40174507,09/02/2018 03:02:44 AM,09/02/2018 07:11:13 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,123-69 135 STREET,135 STREET,ROCKAWAY BOULEVARD,SUTTER AVENUE,,,ADDRESS,SOUTH OZONE PARK,,Precinct,Closed,09/02/2018 11:02:44 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 07:11:13 AM,10 QUEENS,4117590010,QUEENS,1038733,184965,PHONE,Unspecified,QUEENS,,,,,,,,40.674195293634504,-73.80358553535329,"(40.674195293634504, -73.80358553535329)"
40175789,09/02/2018 03:03:00 AM,,DSNY,Department of Sanitation,Electronics Waste,Recycling Electronics,Sidewalk,11237,432 HIMROD STREET,HIMROD STREET,ST NICHOLAS AVENUE,CYPRESS AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,The Department of Sanitation is in the process of investigating this complaint.,,04 BROOKLYN,3032820019,BROOKLYN,1007763,196051,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70476022966071,-73.91519542536345,"(40.70476022966071, -73.91519542536345)"
40174171,09/02/2018 03:03:13 AM,09/02/2018 07:11:13 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,,,,,131 STREET,115 AVENUE,INTERSECTION,SOUTH OZONE PARK,,Precinct,Closed,09/02/2018 11:03:13 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 07:11:13 AM,10 QUEENS,,QUEENS,1037001,187001,ONLINE,Unspecified,QUEENS,,,,,,,,40.67979413083048,-73.80981354273663,"(40.67979413083048, -73.80981354273663)"
40172217,09/02/2018 03:03:38 AM,09/02/2018 06:18:37 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10459,1354 LYMAN PLACE,LYMAN PLACE,EAST 169 STREET,FREEMAN STREET,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 11:03:38 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 06:18:37 AM,03 BRONX,2029700144,BRONX,1012898,241427,ONLINE,Unspecified,BRONX,,,,,,,,40.829290344523265,-73.89648158108034,"(40.829290344523265, -73.89648158108034)"
40174326,09/02/2018 03:03:44 AM,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,Street,11385,,,,,FRESH POND ROAD,67 AVENUE,INTERSECTION,RIDGEWOOD,,N/A,Open,09/16/2018 03:03:44 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,,05 QUEENS,,QUEENS,1012926,196423,ONLINE,Unspecified,QUEENS,,,,,,,,40.70576605564124,-73.89657241269003,"(40.70576605564124, -73.89657241269003)"
40176537,09/02/2018 03:03:48 AM,09/02/2018 06:10:09 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11355,58-16 LAWRENCE STREET,LAWRENCE STREET,58 AVENUE,58 ROAD,,,ADDRESS,FLUSHING,,Precinct,Closed,09/02/2018 11:03:48 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 06:10:09 AM,07 QUEENS,4063530024,QUEENS,1030414,210950,ONLINE,Unspecified,QUEENS,,,,,,,,40.7455651116865,-73.83339778169311,"(40.7455651116865, -73.83339778169311)"
40174768,09/02/2018 03:04:45 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237,1571 DEKALB AVENUE,DEKALB AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Pending,10/02/2018 03:04:45 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/02/2018 03:06:55 AM,04 BROOKLYN,,BROOKLYN,1006292,195519,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.703303801892886,-73.92050263425979,"(40.703303801892886, -73.92050263425979)"
40174624,09/02/2018 03:05:00 AM,09/02/2018 03:32:28 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,166 EAST 2 STREET,EAST 2 STREET,AVENUE A,AVENUE B,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 11:05:00 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 03:32:28 AM,03 MANHATTAN,1003980055,MANHATTAN,988436,202559,PHONE,Unspecified,MANHATTAN,,,,,,,,40.722653386573946,-73.98489826029547,"(40.722653386573946, -73.98489826029547)"
40176218,09/02/2018 03:05:17 AM,09/02/2018 04:08:06 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031,610 WEST 141 STREET,WEST 141 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 11:05:17 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 04:08:06 AM,09 MANHATTAN,1020880038,MANHATTAN,997302,239524,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82410396969219,-73.95284079702623,"(40.82410396969219, -73.95284079702623)"
40176020,09/02/2018 03:06:00 AM,09/02/2018 04:48:37 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11226,,,,,MARTENSE STREET,FLATBUSH AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,09/02/2018 11:06:00 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 04:48:37 AM,14 BROOKLYN,,BROOKLYN,995648,176533,PHONE,Unspecified,BROOKLYN,,,,,,,,40.651211640128345,-73.9589237185683,"(40.651211640128345, -73.9589237185683)"
40175004,09/02/2018 03:06:09 AM,09/02/2018 07:26:32 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,1071 76 STREET,76 STREET,10 AVENUE,11 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:06:09 AM,The Police Department issued a summons in response to the complaint.,09/02/2018 07:26:32 AM,10 BROOKLYN,3059460049,BROOKLYN,980612,166166,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62276302319647,-74.01310508981403,"(40.62276302319647, -74.01310508981403)"
40176359,09/02/2018 03:06:46 AM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11249,109 NORTH    7 STREET,NORTH    7 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/02/2018 12:00:00 AM,01 BROOKLYN,3023180029,BROOKLYN,995485,201206,PHONE,Unspecified,BROOKLYN,,,,,,,,40.71893358427464,-73.9594699997005,"(40.71893358427464, -73.9594699997005)"
40171384,09/02/2018 03:06:53 AM,09/02/2018 06:27:22 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225,1680 BEDFORD AVENUE,BEDFORD AVENUE,MONTGOMERY STREET,SULLIVAN PLACE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:06:53 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 06:27:22 AM,09 BROOKLYN,3013020001,BROOKLYN,996192,181737,PHONE,Unspecified,BROOKLYN,,,,,,,,40.665494758012144,-73.95695402762182,"(40.665494758012144, -73.95695402762182)"
40171755,09/02/2018 03:06:55 AM,09/02/2018 06:16:28 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,,,,,WILSON AVENUE,MADISON STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,09/02/2018 11:06:55 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 06:16:28 AM,04 BROOKLYN,,BROOKLYN,1008083,192156,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69406851306072,-73.9140550620167,"(40.69406851306072, -73.9140550620167)"
40173962,09/02/2018 03:07:00 AM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10453,1640 ANDREWS AVENUE,ANDREWS AVENUE,TENNEY PL,UNIVERSITY AVE,,,ADDRESS,BRONX,,N/A,Open,,,,05 BRONX,2028780076,BRONX,1006555,248326,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84824438312302,-73.91937880285803,"(40.84824438312302, -73.91937880285803)"
40170702,09/02/2018 03:07:01 AM,09/02/2018 07:21:24 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10468,2406 WALTON AVENUE,WALTON AVENUE,EAST 184 STREET,EAST FORDHAM ROAD,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 11:07:01 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 07:21:24 AM,05 BRONX,2031840019,BRONX,1011618,253045,MOBILE,Unspecified,BRONX,,,,,,,,40.8611823816291,-73.9010593891012,"(40.8611823816291, -73.9010593891012)"
40172492,09/02/2018 03:07:37 AM,09/02/2018 03:46:43 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11367,153-35 75 AVENUE,75 AVENUE,153 STREET,KISSENA BOULEVARD,,,ADDRESS,FLUSHING,,Precinct,Closed,09/02/2018 11:07:37 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 03:46:43 AM,08 QUEENS,4068070002,QUEENS,1036090,203917,ONLINE,Unspecified,QUEENS,,,,,,,,40.72622985504032,-73.81296779929708,"(40.72622985504032, -73.81296779929708)"
40175982,09/02/2018 03:07:38 AM,09/02/2018 05:35:20 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11210,720 EAST 31 STREET,EAST 31 STREET,GLENWOOD ROAD,BEND,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:07:38 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 05:35:20 AM,14 BROOKLYN,3075580063,BROOKLYN,999029,170072,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63347258892789,-73.94675337678711,"(40.63347258892789, -73.94675337678711)"
40176536,09/02/2018 03:08:35 AM,09/02/2018 07:23:26 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,107-15 126 STREET,126 STREET,107 AVENUE,109 AVENUE,,,ADDRESS,SOUTH RICHMOND HILL,,Precinct,Closed,09/02/2018 11:08:35 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 07:23:26 AM,10 QUEENS,4096060074,QUEENS,1034948,189139,MOBILE,Unspecified,QUEENS,,,,,,,,40.68567443756262,-73.81719924341554,"(40.68567443756262, -73.81719924341554)"
40173748,09/02/2018 03:09:03 AM,09/02/2018 03:50:48 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,1118 EAST 85 STREET,EAST 85 STREET,AVENUE K,AVENUE L,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:09:03 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 03:50:48 AM,18 BROOKLYN,3080500050,BROOKLYN,1010491,170317,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63411852213403,-73.90545650252562,"(40.63411852213403, -73.90545650252562)"
40171701,09/02/2018 03:09:25 AM,09/02/2018 04:24:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11413,135-14 220 PLACE,220 PLACE,135 AVENUE,136 AVENUE,,,ADDRESS,SPRINGFIELD GARDENS,,Precinct,Closed,09/02/2018 11:09:25 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 04:24:22 AM,13 QUEENS,4131110033,QUEENS,1053640,186067,PHONE,Unspecified,QUEENS,,,,,,,,40.677115727609674,-73.74983382633468,"(40.677115727609674, -73.74983382633468)"
40174506,09/02/2018 03:09:49 AM,09/02/2018 03:49:48 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,1127 EAST 104 STREET,EAST 104 STREET,AVENUE K,AVENUE L,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:09:49 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 03:49:48 AM,18 BROOKLYN,3082500028,BROOKLYN,1014460,173638,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64322130344768,-73.89114176733433,"(40.64322130344768, -73.89114176733433)"
40171010,09/02/2018 03:09:50 AM,09/02/2018 04:39:30 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,,,,,HINSDALE STREET,RIVERDALE AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,09/02/2018 11:09:50 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 04:39:30 AM,05 BROOKLYN,,BROOKLYN,1012468,180672,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66253465755822,-73.89829027208609,"(40.66253465755822, -73.89829027208609)"
40172922,09/02/2018 03:10:40 AM,09/02/2018 08:09:05 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10453,,,,,GRAND CONCOURSE,EAST  182 STREET,INTERSECTION,BRONX,,Precinct,Closed,09/02/2018 11:10:40 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 08:09:05 AM,05 BRONX,,BRONX,1011698,251174,PHONE,Unspecified,BRONX,,,,,,,,40.85604680288577,-73.90077783555246,"(40.85604680288577, -73.90077783555246)"
40170502,09/02/2018 03:11:02 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11104,41-30 46 STREET,46 STREET,SKILLMAN AVENUE,43 AVENUE,,,ADDRESS,SUNNYSIDE,,Precinct,Assigned,09/02/2018 11:11:02 AM,Your complaint has been received by the Police Department and additional information will be available later.,09/02/2018 03:49:47 AM,02 QUEENS,4001560005,QUEENS,1006948,211179,MOBILE,Unspecified,QUEENS,,,,,,,,40.7462850236876,-73.91808386868443,"(40.7462850236876, -73.91808386868443)"
40170723,09/02/2018 03:13:12 AM,09/02/2018 06:18:37 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10459,,,,,LYMAN PLACE,EAST  169 STREET,INTERSECTION,BRONX,,Precinct,Closed,09/02/2018 11:13:12 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 06:18:37 AM,03 BRONX,,BRONX,1012922,241235,ONLINE,Unspecified,BRONX,,,,,,,,40.828763281934634,-73.8963956786699,"(40.828763281934634, -73.8963956786699)"
40175992,09/02/2018 03:13:48 AM,09/02/2018 03:49:47 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,9232 KAUFMAN PLACE,KAUFMAN PLACE,CANARSIE ROAD,EAST 94 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:13:48 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 03:49:48 AM,18 BROOKLYN,3082770029,BROOKLYN,1013354,170314,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63410134362207,-73.89514144410978,"(40.63410134362207, -73.89514144410978)"
40175669,09/02/2018 03:14:13 AM,09/02/2018 05:21:08 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,376 AUTUMN AVENUE,AUTUMN AVENUE,GLEN STREET,WELDON STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:14:13 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 05:21:08 AM,05 BROOKLYN,3041680029,BROOKLYN,1020453,187303,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68070619826113,-73.86947334420275,"(40.68070619826113, -73.86947334420275)"
40176271,09/02/2018 03:14:27 AM,09/02/2018 05:48:29 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,4424 HILL AVENUE,HILL AVENUE,NEREID AVENUE,EAST 241 STREET,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 11:14:27 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 05:48:29 AM,12 BRONX,2050980016,BRONX,1027677,267478,PHONE,Unspecified,BRONX,,,,,,,,40.90073202180247,-73.84290952864035,"(40.90073202180247, -73.84290952864035)"
40174906,09/02/2018 03:14:52 AM,09/02/2018 05:37:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,138 HULL STREET,HULL STREET,ROCKAWAY AVENUE,MOTHER GASTON BOULEVARD,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:14:52 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 05:37:22 AM,16 BROOKLYN,3015390010,BROOKLYN,1009143,186887,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.679603404805,-73.91025203219866,"(40.679603404805, -73.91025203219866)"
40175231,09/02/2018 03:14:59 AM,09/02/2018 04:01:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,1059 FLUSHING AVENUE,FLUSHING AVENUE,VANDERVOORT PLACE,NOLL STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:14:59 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 04:01:00 AM,01 BROOKLYN,3030130032,BROOKLYN,1003674,195863,PHONE,Unspecified,BROOKLYN,,,,,,,,40.704254134811826,-73.9299437983035,"(40.704254134811826, -73.9299437983035)"
40171016,09/02/2018 03:15:01 AM,09/02/2018 03:49:47 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,1471 EAST 100 STREET,EAST 100 STREET,AVENUE N,SEAVIEW AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:15:01 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 03:49:47 AM,18 BROOKLYN,3083030015,BROOKLYN,1015326,170989,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63594737481387,-73.88803344093822,"(40.63594737481387, -73.88803344093822)"
40173738,09/02/2018 03:15:23 AM,09/02/2018 06:18:41 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11234,1350 EAST 54 STREET,EAST 54 STREET,AVENUE K,AVENUE L,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:15:23 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 06:18:41 AM,18 BROOKLYN,3078330062,BROOKLYN,1005452,166941,PHONE,Unspecified,BROOKLYN,,,,,,,,40.624865612201,-73.92362207214896,"(40.624865612201, -73.92362207214896)"
40172816,09/02/2018 03:16:35 AM,09/02/2018 06:16:11 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,342 ELDERT STREET,ELDERT STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:16:35 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 06:16:11 AM,04 BROOKLYN,3034190029,BROOKLYN,1010227,191978,PHONE,Unspecified,BROOKLYN,,,,,,,,40.693573911065066,-73.90632420763075,"(40.693573911065066, -73.90632420763075)"
40173767,09/02/2018 03:18:18 AM,09/02/2018 07:29:35 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,2025 WALTON AVENUE,WALTON AVENUE,EAST 179 STREET,EAST BURNSIDE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 11:18:18 AM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,09/02/2018 07:29:35 AM,05 BRONX,2028540056,BRONX,1009957,249990,PHONE,Unspecified,BRONX,,,,,,,,40.852802318558425,-73.90707593658969,"(40.852802318558425, -73.90707593658969)"
40172964,09/02/2018 03:18:28 AM,09/02/2018 04:41:31 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10467,3040 HULL AVENUE,HULL AVENUE,EAST MOSHOLU PARKWAY NORTH,EAST 204 STREET,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 11:18:28 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 04:41:31 AM,07 BRONX,2033320007,BRONX,1017612,256900,PHONE,Unspecified,BRONX,,,,,,,,40.87174255826784,-73.87937075335041,"(40.87174255826784, -73.87937075335041)"
40175389,09/02/2018 03:18:42 AM,09/02/2018 06:15:57 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,302 STANHOPE STREET,STANHOPE STREET,IRVING AVENUE,WYCKOFF AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 11:18:42 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 06:15:57 AM,04 BROOKLYN,3032700018,BROOKLYN,1006831,195261,PHONE,Unspecified,BROOKLYN,,,,,,,,40.702594293709396,-73.91855952623936,"(40.702594293709396, -73.91855952623936)"
